League,Season,Team,Sequence,n,n1,n2,k,k1,k2,c1,c2,c3,n1*,c1*,n2*,c2*
Premier_League,2000,Newcastle,"[0, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1]",29,15,14,14,8,6,2.2392671791806773,3.492564201602757,2.4630541871921183,9.0,7.141884251888991,9.0,7.141884251888991
Premier_League,2000,Southampton,"[0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1]",28,14,14,14,6,8,1.2689954302532724,1.2900660638831267,1.146788990825688,7.0,10.50253231719744,7.0,10.50253231719744
Premier_League,2000,Sunderland,"[1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1]",26,13,13,15,8,7,2.0240247325146057,2.892688477065093,2.066115702479338,9.0,29.69047343101989,9.0,29.69047343101989
Premier_League,2000,Tottenham,"[1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1]",28,14,14,13,7,6,1.989561902152212,2.837933762005624,2.1052631578947367,4.0,5.660774863369563,4.0,5.660774863369563
Premier_League,2000,West Ham,"[0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0]",26,13,13,10,7,3,5.035065225419199,18.71542646747687,8.789663355893468,13.0,18.71542646747687,13.0,18.71542646747687
Premier_League,2001,Arsenal,"[1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",29,15,14,26,12,14,1.0,1.0401448584420148,1.0,1.0,1.5742719141702368,1.0,1.5742719141702368
Premier_League,2001,Aston Villa,"[1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 1, 1]",24,12,12,12,7,5,2.5825977301387137,4.828396632130076,3.0395136778115504,7.0,11.242616411505427,7.0,11.242616411505427
Premier_League,2001,Blackburn,"[0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1]",28,14,14,12,5,7,1.2628830120791827,1.2861808449421503,1.124859392575928,2.0,1.7126806095202878,2.0,1.7126806095202878
Premier_League,2001,Bolton,"[1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0]",25,13,12,9,5,4,1.8045939709170185,2.5330520271144654,1.7889087656529516,3.0,12.039491667300418,3.0,12.039491667300418
Premier_League,2001,Charlton,"[0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0]",24,12,12,10,6,4,2.5534582227681693,4.906459000638238,2.898550724637681,5.0,59.39640978202265,5.0,59.39640978202265
Premier_League,2001,Chelsea,"[1, 1, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0]",25,13,12,17,9,8,1.7603977362480616,2.2452062810280946,1.550387596899225,1.0,14.619425474325395,1.0,14.619425474325395
Premier_League,2001,Derby,"[1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0]",32,16,16,8,5,3,2.4692143901991512,4.828396632130076,3.134796238244514,7.0,23.82290482514652,7.0,23.82290482514652
Premier_League,2001,Everton,"[1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0]",28,14,14,11,6,5,1.9683259886695428,2.862086060341679,1.9646365422396856,2.0,8.410884632440283,2.0,8.410884632440283
Premier_League,2001,Fulham,"[0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0]",24,12,12,10,7,3,5.219315448873108,20.47293307711548,9.298000929800091,10.0,29.062692386921764,10.0,29.062692386921764
Premier_League,2001,Ipswich,"[0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",29,15,14,9,4,5,1.3267542937818892,1.4272484050108831,1.2165450121654502,10.0,26.425719207697217,10.0,26.425719207697217
Premier_League,2001,Leeds,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1]",26,13,13,18,11,7,5.505114790724586,22.423430531569775,9.994003597841296,13.0,22.423430531569778,13.0,22.423430531569778
Premier_League,2001,Leicester,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1]",25,13,12,5,3,2,1.7910049511836112,2.9030923568024134,1.7730496453900708,12.0,2.9030923568024134,12.0,2.9030923568024134
Premier_League,2001,Liverpool,"[1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1]",30,15,15,24,11,13,1.2006614695049904,1.2204874155641443,1.1013215859030836,3.0,3.6845817224215756,3.0,3.6845817224215756
Premier_League,2001,Man United,"[1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0]",33,17,16,24,11,13,1.1713050774181653,1.1669977778685074,1.0893246187363834,1.0,20.56461625554022,1.0,20.56461625554022
Premier_League,2001,Middlesbrough,"[0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0]",29,15,14,12,5,7,1.214734340436965,1.2213665586351092,1.1198208286674132,4.0,28.43723766215484,4.0,28.43723766215484
Premier_League,2001,Newcastle,"[1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0]",30,15,15,21,11,10,2.063945400892388,2.897172134819273,1.9342359767891684,1.0,16.629163628584,1.0,16.629163628584
Premier_League,2001,Southampton,"[0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1]",29,15,14,12,5,7,1.214734340436965,1.2213665586351092,1.1273957158962795,3.0,2.6141594679097095,3.0,2.6141594679097095
Premier_League,2001,Sunderland,"[1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0]",28,14,14,10,7,3,4.892629387655304,17.443994055572396,8.552856654122477,14.0,17.443994055572396,14.0,17.443994055572396
Premier_League,2001,Tottenham,"[0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0]",30,15,15,14,8,6,2.4961507090976705,4.308354880446086,2.824858757062147,1.0,5.858255309188114,1.0,5.858255309188114
Premier_League,2001,West Ham,"[0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1]",30,15,15,15,7,8,1.4359963188570928,1.5564210264360374,1.2987012987012987,3.0,3.6845817224215756,3.0,3.6845817224215756
Premier_League,2002,Arsenal,"[1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1]",29,15,14,23,11,12,1.2213713439024632,1.25849968994697,1.088139281828074,6.0,5.120145130953283,6.0,5.120145130953283
Premier_League,2002,Aston Villa,"[0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0]",29,15,14,12,6,6,1.5298926367629486,1.7792767844805109,1.4184397163120568,8.0,7.435122022655825,8.0,7.435122022655825
Premier_League,2002,Birmingham,"[0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0]",29,15,14,13,6,7,1.34114775695508,1.4168712447854608,1.2004801920768309,1.0,5.571604508379959,1.0,5.571604508379959
Premier_League,2002,Blackburn,"[1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1]",26,13,13,16,7,9,1.2478274684880988,1.2659130648831014,1.1415525114155252,3.0,1.73322958003588,3.0,1.73322958003588
Premier_League,2002,Bolton,"[0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1]",24,12,12,10,3,7,1.07831695472985,1.0513533321374784,1.017293997965412,3.0,1.210474159230984,3.0,1.210474159230984
Premier_League,2002,Charlton,"[0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0]",31,16,15,14,8,6,2.236566916934633,3.4717038192097363,2.320185614849188,9.0,134.89571757951134,9.0,134.89571757951134
Premier_League,2002,Chelsea,"[1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1]",28,14,14,19,10,9,2.057873193112623,2.916583536972888,1.9723865877712032,4.0,4.892258154088608,4.0,4.892258154088608
Premier_League,2002,Everton,"[1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0]",30,15,15,17,9,8,2.0191974896040747,2.8068338874262357,2.032520325203252,5.0,28.607090302056687,5.0,28.607090302056687
Premier_League,2002,Fulham,"[1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1]",29,15,14,13,6,7,1.34114775695508,1.4168712447854608,1.2091898428053205,7.0,2.2118968008471724,7.0,2.2118968008471724
Premier_League,2002,Leeds,"[1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]",33,17,16,14,7,7,1.5521739641567665,1.7875692400458891,1.4903129657228018,14.0,3.9746425356486834,14.0,3.9746425356486834
Premier_League,2002,Liverpool,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0]",28,14,14,18,9,9,1.668616179586344,2.0,1.550387596899225,2.0,40.854515542678534,2.0,40.854515542678534
Premier_League,2002,Man City,"[0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0]",32,16,16,15,7,8,1.4441161147724728,1.5663603036350555,1.2903225806451613,1.0,5.884117853164347,1.0,5.884117853164347
Premier_League,2002,Man United,"[1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",30,15,15,25,10,15,1.0,1.007204472370678,1.0,1.0,1.4806159309668243,1.0,1.4806159309668243
Premier_League,2002,Middlesbrough,"[1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0]",28,14,14,13,7,6,1.989561902152212,2.837933762005624,1.984126984126984,5.0,10.467327869223189,5.0,10.467327869223189
Premier_League,2002,Newcastle,"[1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1]",32,16,16,21,10,11,1.443909821485044,1.5500855683384027,1.30718954248366,5.0,10.57868348245169,5.0,10.57868348245169
Premier_League,2002,Southampton,"[0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1]",25,13,12,13,8,5,2.991423634697006,6.241756210562176,3.4246575342465757,9.0,12.408657587544567,9.0,12.408657587544567
Premier_League,2002,Sunderland,"[0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",31,16,15,4,4,0,7.942714371370804,52.64808596108152,17.63979537837361,15.0,52.64808596108152,15.0,52.64808596108152
Premier_League,2002,Tottenham,"[1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0]",30,15,15,14,9,5,4.542665438796399,13.963076700807273,7.261109497531223,9.0,25.337926711120176,9.0,25.337926711120176
Premier_League,2002,West Brom,"[0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0]",30,15,15,6,4,2,2.512416303240131,5.535406238226222,3.0211480362537766,10.0,6.0074202200961295,10.0,6.0074202200961295
Premier_League,2002,West Ham,"[0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1]",26,13,13,10,3,7,1.0856472264657993,1.0564479778026157,1.017293997965412,1.0,1.1093017882359504,1.0,1.1093017882359504
Premier_League,2003,Arsenal,"[1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",22,11,11,22,11,11,1.0,,1.0,,-inf,,-inf
Premier_League,2003,Aston Villa,"[0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1]",25,13,12,14,6,8,1.1767143482253395,1.1778155004847752,1.0706638115631693,6.0,1.3755076119441634,6.0,1.3755076119441634
Premier_League,2003,Birmingham,"[1, 1, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0]",22,11,11,12,6,6,1.6267501106170124,2.0,1.4992503748125936,4.0,10.55262689512718,4.0,10.55262689512718
Premier_League,2003,Blackburn,"[1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0]",26,13,13,10,5,5,1.6144076428525194,2.0,1.5527950310559009,1.0,4.760627558633163,1.0,4.760627558633163
Premier_League,2003,Bolton,"[0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1]",24,12,12,12,5,7,1.2404603270745005,1.261205955414189,1.11358574610245,9.0,2.970488289473696,9.0,2.970488289473696
Premier_League,2003,Charlton,"[0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0]",25,13,12,12,8,4,4.258720629846728,12.621164397817209,5.780346820809249,10.0,90.34948007244363,10.0,90.34948007244363
Premier_League,2003,Chelsea,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1]",28,14,14,22,12,10,2.843482019820793,5.602534042157461,3.1847133757961785,2.0,6.518351412172864,2.0,6.518351412172864
Premier_League,2003,Everton,"[0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0]",24,12,12,8,5,3,2.5440458409926445,5.174962496422871,3.076923076923077,4.0,16.48325605371109,4.0,16.48325605371109
Premier_League,2003,Fulham,"[1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1]",24,12,12,12,7,5,2.5825977301387137,4.828396632130076,2.985074626865672,10.0,4.906459000638235,10.0,4.906459000638235
Premier_League,2003,Leeds,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0]",25,13,12,6,4,2,2.368268470276317,4.884559057439188,2.8328611898016995,3.0,6.678476419012859,3.0,6.678476419012859
Premier_League,2003,Leicester,"[0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1]",18,9,9,6,2,4,1.1693797528517105,1.1885734173450602,1.064962726304579,7.0,2.7305994666080946,7.0,2.7305994666080946
Premier_League,2003,Liverpool,"[0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1]",23,12,11,15,6,9,1.066480869113727,1.0579234755360898,1.0121457489878545,8.0,1.3088234875164568,8.0,1.3088234875164568
Premier_League,2003,Man City,"[1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0]",22,11,11,8,5,3,2.57516125718696,5.327662064543003,2.898550724637681,11.0,5.327662064543003,11.0,5.327662064543003
Premier_League,2003,Man United,"[1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0]",28,14,14,20,11,9,2.707705062565797,4.965444303155276,2.9585798816568047,6.0,101.05989198404403,6.0,101.05989198404403
Premier_League,2003,Middlesbrough,"[0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1]",27,14,13,12,6,6,1.5175105332061891,1.759386916159739,1.4144271570014144,4.0,5.044581692263948,4.0,5.044581692263948
Premier_League,2003,Newcastle,"[0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0]",21,11,10,13,6,7,1.2499575403450318,1.304115739200156,1.124859392575928,1.0,10.445356710803422,1.0,10.445356710803422
Premier_League,2003,Portsmouth,"[1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0]",26,13,13,9,4,5,1.3773750381549292,1.5153465600439986,1.2150668286755772,1.0,4.366073987851767,1.0,4.366073987851767
Premier_League,2003,Southampton,"[1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0]",23,12,11,10,7,3,4.539850323938444,14.998348354855354,7.009673349221926,11.0,14.998348354855354,11.0,14.998348354855354
Premier_League,2003,Tottenham,"[0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1]",28,14,14,12,5,7,1.2628830120791827,1.2861808449421503,1.1534025374855823,4.0,4.590544146007148,4.0,4.590544146007148
Premier_League,2003,Wolves,"[0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1]",23,12,11,7,2,5,1.0908090999033375,1.0717645456222658,1.0298661174047374,5.0,1.4278316660948873,5.0,1.4278316660948873
Premier_League,2004,Arsenal,"[1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1]",25,13,12,21,11,10,1.6820603468634376,2.149641506029287,1.3717421124828533,9.0,3.813367101684189,9.0,3.813367101684189
Premier_League,2004,Aston Villa,"[1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1]",24,12,12,12,6,6,1.6318725099601594,2.0,1.492537313432836,8.0,2.0,8.0,2.0
Premier_League,2004,Birmingham,"[0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0]",23,12,11,9,6,3,3.1524310523127923,7.558906938085354,4.329004329004329,11.0,7.558906938085354,11.0,7.558906938085354
Premier_League,2004,Blackburn,"[0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1]",21,11,10,9,3,6,1.0859888208318986,1.069595179298994,1.0235414534288638,8.0,1.4325090337539843,8.0,1.4325090337539843
Premier_League,2004,Bolton,"[1, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1]",26,13,13,15,6,9,1.14894499498751,1.1323123378609816,1.0593220338983051,3.0,1.5847728219505512,3.0,1.5847728219505512
Premier_League,2004,Charlton,"[0, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0]",25,13,12,12,6,6,1.502153325177417,1.7353597143161648,1.3679890560875514,3.0,26.29034988840415,3.0,26.29034988840415
Premier_League,2004,Chelsea,"[1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]",26,13,13,25,12,13,1.0,1.1819083901602732,1.0,1.0,1.7217395881937163,1.0,1.7217395881937163
Premier_League,2004,Crystal Palace,"[0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0]",25,13,12,6,3,3,1.471641631193095,1.8356077008650071,1.366120218579235,4.0,9.087033804099269,4.0,9.087033804099269
Premier_League,2004,Everton,"[0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1]",27,14,13,17,11,6,6.019926172244229,24.58506730142684,11.014428901861438,12.0,49.501333850741915,12.0,49.501333850741915
Premier_League,2004,Fulham,"[1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0]",25,13,12,9,4,5,1.307599339125011,1.399220074579398,1.2315270935960592,5.0,4.942460347071589,5.0,4.942460347071589
Premier_League,2004,Liverpool,"[1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 1]",28,14,14,16,8,8,1.6638410088511535,2.0,1.5151515151515151,12.0,3.93443985000636,12.0,3.93443985000636
Premier_League,2004,Man City,"[0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1]",23,12,11,11,5,6,1.294649921034118,1.3668759169539026,1.1737089201877935,7.0,2.6583380892469943,7.0,2.6583380892469943
Premier_League,2004,Man United,"[0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0]",23,12,11,19,10,9,1.6817675629289277,2.165185505280741,1.5220700152207,2.0,1591.2067647088634,2.0,1591.2067647088634
Premier_League,2004,Middlesbrough,"[0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0]",23,12,11,12,8,4,4.393858028165594,13.685001820945512,6.540650140623978,8.0,35.245337398173334,8.0,35.245337398173334
Premier_League,2004,Newcastle,"[0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0]",21,11,10,9,5,4,1.7854213182284129,2.4973834298606308,1.7301038062283738,3.0,19.012761391295715,3.0,19.012761391295715
Premier_League,2004,Norwich,"[0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1]",22,11,11,5,2,3,1.2924968664422043,1.4398117926016154,1.1990407673860912,7.0,1.4869803358143634,7.0,1.4869803358143634
Premier_League,2004,Portsmouth,"[0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0]",26,13,13,9,6,3,3.470513486154155,9.25066171835886,4.854368932038835,12.0,26.70032095948359,12.0,26.70032095948359
Premier_League,2004,Southampton,"[0, 1, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0]",21,11,10,5,2,3,1.2453382793729286,1.3562928722382623,1.1389521640091116,3.0,6.76494276695984,3.0,6.76494276695984
Premier_League,2004,Tottenham,"[1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1]",25,13,12,13,6,7,1.3068688953698475,1.3722517042282367,1.20627261761158,9.0,3.504884056879052,9.0,3.504884056879052
Premier_League,2004,West Brom,"[0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1]",19,10,9,5,1,4,1.0637209345752767,1.0463948218286554,1.0111223458038423,9.0,1.0463948218286554,9.0,1.0463948218286554
Premier_League,2005,Arsenal,"[1, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1]",31,16,15,20,10,10,1.5092252912631492,1.6786172846719811,1.375515818431912,14.0,2.0395933104914996,14.0,2.0395933104914996
Premier_League,2005,Aston Villa,"[0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1]",26,13,13,10,5,5,1.6144076428525194,2.0,1.5037593984962403,8.0,5.765158219030746,8.0,5.765158219030746
Premier_League,2005,Birmingham,"[0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0]",28,14,14,8,3,5,1.2267334582687894,1.252178551393171,1.122334455667789,1.0,3.8495906680718748,1.0,3.8495906680718748
